ATT_ID,ATT_NAME_TH,ATT_NAME_EN,ATT_DETAIL_TH,ATT_DETAIL_EN,ATT_NEARBY_LOCATION,ATT_CATEGORY,ATT_TYPE,ATT_ADDRESS,ATT_ADDRESS_ALLEY,ATT_ADDRESS_ROAD,ATT_PROVINCE_ID,ATT_DISTRICT_ID,ATT_SUBDISTRICT_ID,ATT_REGION_ID,ATT_POSTCODE,ATT_TEL,ATT_EMAIL,ATT_START_END,ATT_FEE_TH,ATT_FEE_TH_KID,ATT_FEE_EN,ATT_FEE_EN_KID,ATT_ACTIVITY,ATT_HILIGHT,ATT_REWARD,ATT_SUITABLE_DURATION,ATT_MARKET_LIMITATION,ATT_MARKET_CHANCE,ATT_RULE,ATT_ACCESSIBILITY,ATT_LOCATION,ATT_FACILITIES_CONTACT,ATT_TRAVELER_PRE,ATT_WEBSITE,ATT_FACEBOOK,ATT_INSTAGRAM,ATT_TIKTOK,ATT_YOUTUBE,ATT_CREDIT,ATT_CASH,ATT_PAYMENT,ATT_REMARK,ATT_BOOKING_DETAIL,ATT_CREATED_BY,ATT_CREATED_DATE,ATT_UPDATED_BY,ATT_UPDATED_DATE,ATT_LINE,STATUS_DATA,ATT_STATUS,ATT_STATUS_REMARK,ATT_ACCESSIBILITY_OTHER,STAR_LEVEL,STAR_TYPE,STAR_DATE_START,STAR_DATE_END,SHA_LEVEL,SHA_TYPE,SHA_CODE,CF_HOTEL,REGION_NAME_TH,PROVINCE_NAME_TH,DISTRICT_NAME_TH,SUBDISTRICT_NAME_TH,ATT_CATEGORY_LABEL,ATT_TYPE_LABEL,STAR_TYPE_LABEL,SHA_LEVEL_LABEL,SHA_TYPE_LABEL,TTA_DATA
2010120911214112967,แม่น้ำเมย,The Moei River,เป็นเส้นกั้นเขตแดนประเทศไทยกับสหภาพพม่า มีความยาวประมาณ 327 กิโลเมตร แม่น้ำสายนี้ไหลขึ้นมิได้ไหลลงเช่นแม่น้ำทั่วๆ ไป มีต้นน้ำอยู่ที่บ้านมอเกอ ตำบลพบพระ,,ตั้งอยู่ถนนทางหลวงหมายเลข 105  และห่างจากอำเภอแม่สอด 6 กิโลเมตร ,1,14,,,ทางหลวงหมายเลข 105,1017,729,,1004,63110,,,,,,,,,,,,,,,,"16.694346,98.516121",,,,,,,,,,,,,tattak,1/1/2010,tattak,9/21/2020,,1,1,,,,,,,,,,,ภาคเหนือ,ตาก,แม่สอด,,แหล่งท่องเที่ยวทางธรรมชาติ,แม่น้ำ/ลำคลอง/แก่ง,,,,
2010120911214112962,อ่าวนุ่น,Ao Nun,เป็นที่ตั้งของที่ทำการอุทยานแห่งชาติหมู่เกาะเภตรา อยู่บนโค้งเวิ้งอ่าวธรรมชาติที่มีบรรยากาศเงียบสงบ มีศูนย์บริการนักท่องเที่ยวและบ้านพัก นักท่องเที่ยวสามารถเดินชมเส้นทางศึกษาธรรมชาติ และชมพระอาทิตย์ตกได้ที่นี่,,อยู่ในเขตอุทยานแห่งชาติหมู่เกาะเภตรา ห่างจากอำเภอละงู 7 กิโลเมตร,1,4,298 หมู่ 5 ,-,,1058,572,9556.0,1007,91110,"0 7478 3504, 0 7478 3074",phetra298@hotmail.com,08.00- 18.00 น.,0.0,0.0,0.0,0.0,,,,,,,,,"6.837182932228856,99.75594520568847",,,www.dnp.go.th,,,,,,,,,,tatsatun,1/1/2010,suwimon.rasa@tat.or.th,12/9/2025,,1,1,,,,,,,,,,,ภาคใต้,สตูล,ละงู,กำแพง,แหล่งท่องเที่ยวทางธรรมชาติ,จุดชมวิว,,,,
2010120911214112961,หมู่เกาะดง,Mu Koh Dong,หมู่เกาะดงเป็นจุดดำน้ำดูปะการังน้ำตื้นอีกแห่งหนึ่งในท้องทะเลสตูล ประกอบไปด้วย เกาะดง เกาะผึ้ง เกาะรอ-กลอย เกาะบูโล เกาะหินซ้อนและเกาะชามวง,,เป็นเกาะที่อยู่นอกสุดของหมู่เกาะอาดัง ราวี ห่างจากเกาะอาดัง 1 ชั่วโมง,1,1,,-,,1058,568,9544.0,1007,91000,"0 7478 3485, 0 7478 3597",tarutaosatun.go@hotmail.com,เปิดตลอด 24 ชั่วโมง ทุกวัน,40.0,20.0,200.0,100.0,,,,,,,,,"6.5307458321390754,99.1611385345459",,,www.dnp.go.th,,,,,,,,,,tatsatun,1/1/2010,suwimon.rasa@tat.or.th,12/9/2025,,1,1,,,,,,,,,,,ภาคใต้,สตูล,เมืองสตูล,เกตรี,แหล่งท่องเที่ยวทางธรรมชาติ,หมู่เกาะ,,,,
2010120911214112956,อ่าวสน,Ao Son,ห่างจากที่ทำการอุทยานแห่งชาติตะรุเตา 8 กิโลเมตร มีลักษณะเป็นอ่าวรูปโค้งที่มีหาดทรายสลับกับหาดหิน และเป็นที่ว่างไข่ของเต่าทะเล ที่นีมีจุดกางเต็นท์และบริการอาหารและเครื่องดื่ม มีน้ำตกขนาดเล็กคือ น้ำตกลูดู และน้ำตกโละโป๊ะเหมาะสำหรับเดินป่าศึกษาธรรมชาติ,,อยู่บนเกาะตะรุเตา ในเขตอุทยานแห่งชาติตะรุเตา ห่างจากที่ทำการอุทยานฯ 8 กิโลเมตร,1,19,,-,,1058,568,9544.0,1007,91110,0 7478 3485,tarutaosatun.go@hotmail.com,06.00- 20.00 น. ปิดอุทยาน 16 พค.-14 ตค.,40.0,20.0,200.0,100.0,,,,,,,,,"6.629141994851737,99.99858856201172",,,www.dnp.go.th,,,,,,,,,,tatsatun,1/1/2010,suwimon.rasa@tat.or.th,12/9/2025,,1,1,,,,,,,,,,,ภาคใต้,สตูล,เมืองสตูล,เกตรี,แหล่งท่องเที่ยวทางธรรมชาติ,อ่าว/หาดทราย/ชายทะเล,,,,
2010120911214112954,อ่าวพันเตมะละกา,Ao Phante Malaka,มีหาดทรายยาวขาวสะอาด เป็นที่ตั้งของที่ทำการอุทยานแห่งชาติ ตะรุเตา และศูนย์บริการนักท่องเที่ยวซึ่งส่วนหนึ่งจัดเป็นนิทรรศการ เกี่ยวกับเรื่องของธรรมชาติ และประวัติศาสตร์ของเกาะตะรุเตา อ่าว พันเตมะละกายังเป็นจุดชมพระอาทิตย์ตกที่สวยงาม และจากอ่าว พันเตมะลากา ยังสามารถเดินขึ้นไปยังจุดชมวิวผาโต๊ะบูได้อีกด้วย,,ตั้งอยู่ในเขตอุทยานแห่งชาติตะรุเตา ตำบลเกาะสาหร่าย เมืองสตูล,1,4,,-,,1058,568,9544.0,1007,91110,0 7478 3485,tarutaosatun.go@hotmail.com,06.00- 20.00 น.,40.0,0.0,200.0,100.0,,,,,,,,,"6.698706650517336,99.64522361755371",,,www.dnp.go.th,,,,,,,,,,tatsatun,1/1/2010,suwimon.rasa@tat.or.th,12/9/2025,,1,1,,,,,,,,,,,ภาคใต้,สตูล,เมืองสตูล,เกตรี,แหล่งท่องเที่ยวทางธรรมชาติ,จุดชมวิว,,,,
2010120911214112951,เกาะกำ,Koh Kam,"อยู่ห่างจากหาดบางเบน ใช้เวลาเดินทางประมาณ 1 ชม. 30 นาที เป็นเกาะที่สวยงาม มีหาดทรายขาวบริสุทธิ์อยู่เกือบรอบเกาะ หมู่เกาะกำเป็นหมู่เกาะที่อยู่ในพื้ันที่ของอุทยานแห่งชาติแหลมสน มีเกาะกำใหญ่เป็นเกาะกลางและรายล้อมด้วย เกาะกำนุ้ย เกาะกำกลางและเกาะกำตก เกาะค้างความ เกาะล้านและเกาะกำหนุ่ย พื้นที่ของหมู่เกาะส่วนใหญ่อยู่ในแนวน้ำตื้น น้ำทะเลลึกไม่เกิน 7 เมตร มีเพียง เกาะค้างคาวที่อยู่ในแนวน้ำลึก ทะเลรอบเกาะความลึกประมาณ 10 เมตร 
",,อยู่ห่างจากฝั่งของอุทยานแห่งชาติแหลมสนไปทางทิศตะวันตก 16 กิโลเมตร ตำบลม่วงกลาง อำเภอกะเปอร์,1,1,,,,1048,622,,1007,85120,"0 7786 1431, 0 7786 1432",,"ทุกวัน 08.00-16.00 น.
",40.0,20.0,200.0,100.0,,,,,,,,,"9.648138589184793,98.08937072753906",,,www.facebook.com/laemson.nationalpark,,,,,,,,,,tatchumphon,1/1/2010,ppddiv,9/10/2020,,1,1,,,,,,,,,,,ภาคใต้,ระนอง,กะเปอร์,,แหล่งท่องเที่ยวทางธรรมชาติ,หมู่เกาะ,,,,
2010120911214112948,เกาะพยาม,Ko Phayam,เกาะพยาม ได้รับฉายาว่าเป็นหนึ่งในมัลดีฟส์เมืองไทย เพชรน้ำงามแห่งทะเลระนอง เป็นเกาะขนาดใหญ่ พื้นที่ประมาณ 35ตารางกิโลเมตร อยู่ใกล้เกาะช้าง มีชาวบ้านอาศัยอยู่บนเกาะประมาณ 160ครัวเรือน ชาวบ้านมีอาชีพทำสวนมะม่วงหิมพานต์ สวนยางพาราและประมงชายฝั่ง กิจกรรมบนเกาะจะมีการตกปลา ขี่จักรยานรอบเกาะ และสำหรับผู้ที่ชื่นชอบการดำน้ำดูปะการัง เกาะพยามถือเป็นแหล่งดูปะการังที่สมบูรณ์สวยงาม และด้านทิศตะวันออกของเกาะไม่มีหาดทราย แต่มีความอุดมสมบูรณ์ของป่าชายเลน และมีชาวเล เผ่ามอแกน มาอาศัยอยู่เป็นบางครั้ง บนเกาะพยามมีที่พักบริการนักท่องเที่ยว,,ตั้งอยู่ที่ตำบลเกาะพยาม อยู่ห่างจากเกาะช้าง(ระนอง)มาทางใต้ประมาณ 4 กิโลเมตร,1,1,หมู่ 1 ,,,1048,621,,1007,85000,0 7750 2775-6,,ทุกวัน 24 ชั่วโมง,0.0,0.0,0.0,0.0,,,,,,,,,"9.7368141, 98.4019754",,,,,,,,,,,,,tatchumphon,1/1/2010,ppddiv,9/9/2020,,1,1,,,,,,,,,,,ภาคใต้,ระนอง,เมืองระนอง,,แหล่งท่องเที่ยวทางธรรมชาติ,หมู่เกาะ,,,,
2010120911214112946,บ่อน้ำร้อน-สวนสาธารณะรักษะวาริน,RaNong Hot Spring - Raksawarin Public Park,"อยู่ห่างจากเทศบาลเมืองระนองไปตามทางหลวงหมายเลข 4005  ห่างจากศาลากลางจังหวัดไปทางทิศตะวันออก 2 กิโลเมตร  ในปี พ.ศ.2433 พระบาทสมเด็จพระเจ้าจุลจอมเกล้าเจ้าอยู่หัว เสด็จประพาสเมืองระนอง ได้พระราชทานชื่อถนนที่จะไปยังบ่อน้ำร้อนว่า “ถนนชลระอุ” บ่อน้ำร้อนซึ่งเกิดขึ้นเองตามธรรมชาตินี้มีอยู่ 3 บ่อ คือ บ่อพ่อ บ่อแม่และบ่อลูกสาว ทั้ง 3 บ่อมีอุณหภูมิสูงประมาณ 65 องศาเซลเซียส และเป็นแหล่งเดียวในประเทศไทยที่ไม่มีสารกำมะถันเจือปนอยู่เลย จึงทำให้ไม่มีกลิ่นของกำมะถันและมีความบริสุทธิ์ สามารถใช้ดื่มและอาบได้ มีประโยชน์ต่อร่างกายในแง่การบำบัดรักษาสุขภาพ  
นอกจากนี้ยังถือเป็นน้ำบริสุทธิ์ จึงเป็นแหล่งหนึ่งที่นำไปผ่านพิธีพุทธาภิเษก  ทำน้ำศักดิ์สิทธิ์เพื่อใช้เป็นน้ำพระพุทธมนต์ในคราวพระราชพิธีฉลองพระชนมพรรษา ครบ 5 รอบ ของพระบาทสมเด็จพระเจ้าอยู่หัว นอกจากนั้นบริเวณใกล้ ๆ บ่อน้ำร้อนได้จัดเป็นสวนสาธารณะ “รักษะวาริน” ซึ่งเป็นนามที่สมเด็จพระศรีนครินทราบรมราชชนนี ได้พระราชทานไว้ เมื่อคราวเสด็จเยือนระนอง พ.ศ.2510 ซึ่งหมายความว่า น้ำที่ใช้รักษาโรคได้ ภายในบริเวณสวนสาธารณะ มีศาลาที่พักและที่อาบน้ำไว้บริการและบริการแช่เท้าน้ำร้อนธรรมชาติ และถ้าอยากแช่ตัวก็มีบริการของเอกชน มีบริการแช่ตัวท่ามกลางวิวธรรมชาติและลำธาร ",,อยู่ที่ตำบลบางริ้น เมืองระนอง ห่างจากศาลากลางจังหวัด 2 กิโลเมตร,1,10,หมู่ 2,,ทางหลวงหมายเลข 4005,1048,621,,1007,85000,"0 7781 1422,07750 1831",,ทุกวัน 06.00-20.00 น.,0.0,0.0,0.0,0.0,,,มาตรการด้านสุขอนามัยและความปลอดภัย,,,,,,"9.9586983, 98.6496787999999",,,,,,,,,,,,,tatchumphon,1/1/2010,ppddiv,1/5/2022,,1,1,,,,,,,,,,,ภาคใต้,ระนอง,เมืองระนอง,,แหล่งท่องเที่ยวทางธรรมชาติ,น้ำพุร้อน/บ่อน้ำร้อน/ธารน้ำ,,,,
2010120911214112944,ศูนย์ศิลปหัตถกรรมรูปหนังบางแก้ว,Bangkeaw Tradition Handicraft Center,หมู่บ้านหัตถกรรมรูปหนังบางแก้วมีสมาชิกจำนวน 25 คน แกะรูปหนังตะลุง หนังใหญ่ และรูปแบบใหม่ ๆ ตามผู้สั่งซื้อ ฝีมือประณีต งดงาม ส่งจำหน่ายทั่วประเทศและต่างประเทศ ,,ตั้งอยู่ที่บ้านบางแก้ว ตำบลท่ามะเดื่อ อำเภอบางแก้ว ห่างจากตัวเมืองพัทลุง 36 กิโลเมตร ,2,42,329 หมู่ 1 บ้านบางแก้ว,,,1035,336,,1007,93140,"0 7469 7160, 0 7469 7380",,ทุกวัน 08.00-16.00 น.,,,,,,,,,,,,,"7.403597791697307,100.18285295849611",,,www.facebook.com/Trabel Shadow Puppat Handicraft,,,,,,,,,,tatnksri,1/1/2010,tatnksri,12/22/2022,,1,1,,,,,,,,,,,ภาคใต้,พัทลุง,บางแก้ว,,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,ศูนย์หัตถกรรม,,,,
2010120911214112943,อุทยานแห่งชาติเขาปู่-เขาย่า,Khao Pu - Khao Ya National Park,เป็นอุทยานฯลำดับที่ 42 ของประเทศไทย ลักษณะภูมิประเทศส่วนใหญ่เป็นป่าเทือกเขาบรรทัด มีภูเขาสลับซับซ้อนมากมายมี &ldquo;เขาหินแท่น&rdquo; เป็นยอดเขาสูงสุด พื้นที่อุทยานแห่งชาติเขาปู่-เขาย่า เป็นต้น,,อยู่ที่ตำบลเขาปู่ อำเภอศรีบรรพต อยู่ห่างจากตัวจังหวัดพัทลุง 37 กิโลเมตร  ,1,16,60 หมู่ 9,,,1035,583,9966.0,1007,93190,09 3578 9749,Khaopukhaoya@gmail.com,ทุกวัน 08.00-16.00 น.,20.0,10.0,100.0,50.0,,,,,,,,,"7.679395996222503,99.87208917980954",,,www.facebook.com/khaopukhaoya.NationalPark/,,,,,,,,,,tatnksri,1/1/2010,admin,10/11/2024,,1,1,,,,,,,,,,,ภาคใต้,พัทลุง,ศรีบรรพต,เขาปู่,แหล่งท่องเที่ยวทางธรรมชาติ,อุทยานแห่งชาติ,,,,
2010120911214112940,ศูนย์รวมหัตถกรรมกะลามะพร้าวเมืองพัทลุง,Phatthalung Coconut Shell Handicrafts Center,เป็นหมู่บ้านหัตถกรรมผลิตภัณฑ์กะลาที่มีชื่อเสียง จนได้ชื่อว่า “หมู่บ้านกะลาเงินล้าน”,,ตั้งอยู่ที่ตำบลชัยบุรี ห่างจากตัวเมืองพัทลุงไปตามเส้นทางที่แยกไสยวน ประมาณ 6 กิโลเมตร  ,2,42,42/1 หมู่ 1 บ้านคอกวัว,,,1035,579,,1007,93000,"0 7461 4512 3, 08 1465 5751",Pluemc@hotmail.com,ทุกวัน 08.00-16.00 น.,,,,,,,,,,,,,"7.690234963246049,100.06155273800661",,,www.Phatthalungpao.go.th,,,,,,,,,,tatnksri,1/1/2010,tatnksri,12/22/2022,,1,1,,,,,,,,,,,ภาคใต้,พัทลุง,เมืองพัทลุง,,แหล่งท่องเที่ยวทางประวัติศาสตร์ และวัฒนธรรม,ศูนย์หัตถกรรม,,,,
2010120911214112929,เขื่อนป่าสักชลสิทธิ์,Pa Sak jolasid Dam,"<h2><span style=""font-size:14px""><strong>เขื่อนป่าสักชลสิทธิ์</strong><span style=""color:rgb(102, 102, 102)"">&nbsp;เป็นเขื่อนดินกักเก็บน้ำที่ยาวที่สุดในประเทศไทย ตามแนวพระราชดำริของพระบาทสมเด็จพระเจ้าอยู่หัวเพื่อ ป้องกันปัญหาน้ำท่วม เริ่มดำเนินการก่อสร้างในวันที่2 ธันวาคมพ.ศ. 2537โดยกรมชลประทานเป็นผู้รับผิดชอบ นอกจากเขื่อนป่าสักชลสิทธิ์ จะทำการกักเก็บน้ำแล้ว ยังเป็นสถานที่ท่องเที่ยวสำคัญของจังหวัดลพบุรี เขื่อนป่าสักชลสิทธิ์ เป็นเขื่อนดินกักเก็บน้ำที่ยาวที่สุดในประเทศไทย โดย</span><strong>ฝั่งจังหวัดสระบุรี สามารถสักการะ</strong><span style=""color:rgb(102, 102, 102)"">พระพุทธรัตนมณีมหาบพิตรชลสิทธิ์มงคลชัย (หลวงปู่ใหญ่ป่าสัก) อยู่บริเวณท้ายเขื่อนป่าสักชลสิทธิ์</span><br />
<span style=""color:rgb(102, 102, 102)"">ชมวิวริมสันเขื่อนอันสวยงาม</span></span></h2>
",,ตั้งอยู่บ้านแก่งเสือเต้น ตำบลหนองบัว อำเภอพัฒนานิคม จังหวัดสระบุรี,1,4,111  หมู่ 6 ,,,1063,541,2028.0,1002,15140,"0 3649 4291 2, 0 3649 4243",pasakdam@gmail.com,เปิดตลอดเวลา,,,,,,เป็นเขื่อนดินกักเก็บน้ำที่ยาวที่สุดในประเทศไทย สามารถสักการะพระพุทธรัตนมณีมหาบพิตรชลสิทธิ์มงคลชัย (หลวงปู่ใหญ่ป่าสัก),,,,,,,"14.845556,101.134444",,,www.pasakdam.com,,,,,,,,,,tatyutya,1/1/2010,admin,10/21/2024,,1,1,,,,,,,,,,,ภาคกลาง,สระบุรี,วังม่วง,คำพราน,แหล่งท่องเที่ยวทางธรรมชาติ,จุดชมวิว,,,,
2010120911214112928,องค์การส่งเสริมกิจการโคนมแห่งประเทศไทย (อ.ส.ค.) หรือ ฟาร์มโคนมไทย-เดนมาร์ค,The Dairy Farming Promotion Organisation of Thailand,เป็นฟาร์มเลี้ยงโคนม ที่มีการพัฒนาให้เป็นแหล่งท่องเที่ยวเชิงเกษตรที่แรกๆ ของเมืองไทย ฟาร์มโคนม ไทย-เดนมาร์ค แบ่งออกเป็น 2 โซน คือ โซนที่เป็นฟาร์ม กับโซนที่พัฒนาให้เป็นแหล่งท่องเที่ยว เป็นพิพิธภัณฑ์สองกษัตริย์ในปัจจุบัน จากจุดเริ่มต้นที่เป็นความร่วมมือ ทางรัฐบาลเดนมาร์คได้ส่งคนมาดำเนินงาน จัดการ ตลอดจนช่วยให้ความรู้ วางระบบเพื่อให้กิจการฟาร์มโคนมดำเนินอยู่จนถึงปัจจุบัน,,ตั้งอยู่ที่ถนนมิตรภาพ กิโลเมตรที่ 34 อำเภอมวกเหล็ก,3,65,160,,มิตรภาพ ,1063,424,2021.0,1002,18180,"0 3634 1200, 0 3634 1328, 089-901-8035",resdev@dpo.moac.thaigov.net,ทุกวัน ตั้งแต่เวลา 08.30-17.00 น.,100.0,20.0,200.0,200.0,,เป็นฟาร์มเลี้ยงโคนม ที่มีการพัฒนาให้เป็นแหล่งท่องเที่ยวเชิงเกษตรที่แรกๆ ของเมืองไทย ฟาร์มโคนม ไทย-เดนมาร์ค แบ่งออกเป็น 2 โซน คือ โซนที่เป็นฟาร์ม กับโซนที่พัฒนาให้เป็นแหล่งท่องเที่ยว เป็นพิพิธภัณฑ์สองก,,,,,,ใช้เส้นทางกรุงเทพฯ-สระบุรี แยกขวาเข้าถนนมิตรภาพ ผ่านทางแยกเข้าอำเภอมวกเหล็ก ตลาด อ.ส.ค. แล้วกลับรถมาอีกฝั่งถนนประมาณ 500 เมตร,"14.6333379, 101.1900866",,,www.dpo.go.th,,,,,,,,,,tatyutya,1/1/2010,pimsiri.donp@tat.or.th,12/4/2025,,1,1,,,,,,,2.0,3.0,C0031,,ภาคกลาง,สระบุรี,มวกเหล็ก,มวกเหล็ก,แหล่งท่องเที่ยวสำหรับกิจกรรมพิเศษ นันทนาการ และความสนใจพิเศษ,ไร่/สวนเกษตร (ฟาร์มสัตว์/ประมง),,SHA PLUS,นันทนาการ และการท่องเที่ยว,
2010120911214112927,น้ำตกซับเหว (น้ำตกซับพลู-น้ำตกเสาหินอัคนี),Nantok Sup Heo,น้ำตกซับเหวมีความสูงกว่า 30 เมตร จากจุดเริ่มต้นเข้าไปสู่น้ำตกด้วยระยะทาง 300 เมตร เป็นลักษณะผาดินสูง 30 เมตร ล้อมรอบด้วยหุบเขา มีแอ่งน้ำขนาดใหญ่ให้ลงเล่นน้ำได้ ด้านขวาของน้ำตกมีทางเดินขึ้นไปชมโพรงถ้ำขนาดเล็กซึ่งมีหินยอกหินย้อยภายในถ้ำ การเดินทางเข้าไปที่น้ำตกค่อนข้างลำบาก,,ตั้งอยู่บ้านซับสนุน ตำบลซับสนุ่น อำเภอมวกเหล็ก,1,9,หมู่ 6 ,,,1063,424,2026.0,1002,18220,"0 3621 1545, 0 3621 1025 081 181 8256",,ทุกวัน 08.00-17.00 น.,,,,,,น้ำตกซับเหวมีความสูงกว่า 30 เมตร จากจุดเริ่มต้นเข้าไปสู่น้ำตกด้วยระยะทาง 300 เมตร เป็นลักษณะผาดินสูง 30 เมตร ล้อมรอบด้วยหุบเขา มีแอ่งน้ำขนาดใหญ่ให้ลงเล่นน้ำได้ ด้านขวาของน้ำตกมีทางเดินขึ้นไปชมโพรงถ้ำข,,,,,,,"14.83333, 101.277157",,,,,,,,,,,,,tatyutya,1/1/2010,admin,10/21/2024,,1,1,,,,,,,,,,,ภาคกลาง,สระบุรี,มวกเหล็ก,ซับสนุ่น,แหล่งท่องเที่ยวทางธรรมชาติ,น้ำตก,,,,
2010120911214112923,น้ำตกสามหลั่น,Namtok Sam Lan,เป็นลานหินกว้างเรียงซ้อนกันเป็นสามสั้นมองดูคล้ายบันได ซึ่งเป็นที่มาของชื่อน้ำตกอยู่ห่างจากที่ทำการอุทยานแห่งชาติน้ำตกสามหลั่น 300 เมตร&nbsp;ตั้งอยู่ที่เขตบริเวณอุทยานแห่งชาติน้ำตกสามหลั่น,,ตั้งอยู่ที่เขตบริเวณอุทยานแห่งชาติน้ำตกสามหลั่น,1,9,53 หมู่ 1 ,,,1063,283,2045.0,1002,18000,0 3671 3829,samlan2008@thaimail.com,"เปิดทุกวัน 08.00-17.00 น.

ปิดชั่วคราวสถานการ์ณโควิดติดตามวันเปิดได้ที่เพจFacebook",20.0,10.0,100.0,50.0,,เป็นลานหินกว้างเรียงซ้อนกันเป็นสามสั้นมองดูคล้ายบันได ซึ่งเป็นที่มาของชื่อน้ำตกอยู่ห่างจากที่ทำการอุทยานแห่งชาติน้ำตกสามหลั่น 300 เมตร,,,,,,,"14.440756528939035, 100.9596325746441",,,https://www.facebook.com/NamtokSamlanNationalPark/,,,,,,y,y,,,tatyutya,1/1/2010,tatyutya,6/13/2023,,1,1,,,,,,,,,,,ภาคกลาง,สระบุรี,เมืองสระบุรี,กุดนกเปล้า,แหล่งท่องเที่ยวทางธรรมชาติ,น้ำตก,,,,
2010120911214112921,ศูนย์ศึกษาธรรมชาติป่าชายเลนอ่าวมหาชัย,Ao Maha Chai Mangrove Forest Natural Education Center,"ศูนย์วิจัยป่าชายเลนสมุทรสาคร เป็นศูนย์ที่ดูแลผืนป่าชายเลนของสมุทรสาครซึ่งเป็นป่าสงวนแห่งชาติซึ่งเรียกกันว่า ป่าชายเลนอ่าวมหาชัย โดยมีอยู่สองฝั่งคือฝั่งตะวันตกและฝั่งตะวันออก คั่นกลางด้วยแม่น้ำท่าจีน ป่าชายเลนอ่าวมหาชัยเป็นพื้นที่ที่อยู่ในบริเวณน้ำกร่อยของปากแม่น้ำท่าจีน โดยมีอิทธิพลของกระแสน้ำทะเลที่นำเอาโคนเลนมาทับถมทำให้เกิดหาดเลนยาวตลอดแนวชายฝั่ง จึงเกิดสภาพเป็นป่าชายเลน มีความอุดมสมบูรณ์และความหลากหลายทางชีวภาพ ศูนย์วิจัยป่าชายเลนสมุทรสาครจัดตั้งขึ้นเพื่ออนุรักษ์ป่าชายเลนของสมุทรสาครที่เคยมีถึงแสนไร่ จนเหลือน้อยเต็มที ด้วยความร่วมมือของราชการ ชาวบ้านและเอกชน  เพื่อช่วยแต่งเติมชายฝั่งทะเลให้มีสีเขียวขจี สร้างอากาศที่บริสุทธิ์สดชื่น

ที่ศูนย์แห่งนี้ตั้งอยู่ฝั่งผืนป่าฝั่งตะวันตกในตำบลบางหญ้าแพรกฝั่งตะวันตก (ตำบลบางหญ้าแพรกก็แบ่งออกเป็นสองฝั่ง คั่นกลางด้วยแม่น้ำท่าจีนเช่นกัน) เป็นจุดที่นักดูนกนิยมมาดูนกชายเลน โดยมีเส้นทางเดินเท้ายาวประมาณ 300 เมตร เพื่อชมป่าโกงกางและสัตว์ชายเลนประเภทต่างๆ อาทิ ปลาตีน ปูชก้ามดาบ ฯ ก่อนเดินออกไปถึงระเบียงชายฝั่งที่เป็นจุดดูนกชายเลน ซึ่งเป็นจุดที่สามารถดูนกได้นับพันนับหมื่นตัว ช่วงฤดูหนาวเราจะมีโอกาสเห็นนกท้องถิ่นและนกอพยพนับเป็นแสนๆตัว บางสายพันธุ์หายากติดอันดับโลก เป็นห้องเรียนตามธรรมชาติที่ควรค่าแก่การอนุรักษ์และเยี่ยมชม ศูนย์วิจัยป่าชายเลนสมุทรสาครจึงถือเป็นแหล่งดูนกระดับนานาชาติเลยทีเดียว

",,ตั้งอยู่ตำบลบางหญ้าแพรก บริเวณปากแม่น้ำท่าจีนฝั่งขวา เดินทางไปตามถนนสุทธิวาตวิถี ประมาณ 2.5 กิโลเมตร,1,17,120 หมู่ 6,,,1061,407,,1002,74000,0 3449 8263,,08.30-16.30 น.,,,,,,,,,,,,,"13.5497804, 100.274131",,,,,,,,,,,,,tatsmsk,1/1/2010,tatsmsk,5/19/2017,,1,1,,,,,,,,,,,ภาคกลาง,สมุทรสาคร,เมืองสมุทรสาคร,,แหล่งท่องเที่ยวทางธรรมชาติ,ศูนย์ศึกษาธรรมชาติ/พิพิธภัณธ์ธรรมชาติ (พืชพันธุ์),,,,
